"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","is_norming","monolingual","typically_developing"
2022-11-05,"English (American)","WS","WS",253527,85119,20,"production",487,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253562,85154,20,"production",68,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253565,85157,20,"production",101,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253611,85203,20,"production",157,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253629,85221,20,"production",134,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253683,85275,20,"production",24,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253695,85287,20,"production",307,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253772,85364,20,"production",71,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253776,85368,20,"production",256,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253809,85401,20,"production",64,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253858,85450,20,"production",259,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253910,85502,20,"production",380,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253931,85523,20,"production",152,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253986,85578,20,"production",62,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254002,85594,20,"production",168,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254024,85616,20,"production",108,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254037,85629,20,"production",76,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254073,85665,20,"production",37,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254080,85672,20,"production",67,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254094,85686,20,"production",231,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254222,85814,20,"production",311,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254520,86112,20,"production",377,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254642,86234,20,"production",295,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254647,86239,20,"production",63,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254670,86262,20,"production",180,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254680,86272,20,"production",219,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254684,86276,20,"production",126,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254697,86289,20,"production",404,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254720,86312,20,"production",257,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254743,86335,20,"production",265,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254745,86337,20,"production",83,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254755,86347,20,"production",174,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254811,86403,20,"production",165,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254817,86409,20,"production",34,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254828,86420,20,"production",14,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254853,86445,20,"production",49,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254883,86475,20,"production",246,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254885,86477,20,"production",10,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254900,86492,20,"production",429,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254907,86499,20,"production",162,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245567,50,21,"production",206,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245595,78,21,"production",13,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245599,82,21,"production",20,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245604,87,21,"production",149,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245618,101,21,"production",139,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245619,102,21,"production",118,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245639,122,21,"production",173,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245647,130,21,"production",59,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245657,140,21,"production",131,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245665,148,21,"production",32,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245673,156,21,"production",190,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245676,159,21,"production",73,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245681,164,21,"production",156,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245689,172,21,"production",68,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245694,177,21,"production",151,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245699,182,21,"production",219,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245712,195,21,"production",296,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245729,212,21,"production",476,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245761,244,21,"production",152,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245777,260,21,"production",137,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245784,267,21,"production",226,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245796,279,21,"production",10,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245805,288,21,"production",65,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245818,301,21,"production",73,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245840,323,21,"production",100,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245842,325,21,"production",188,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245845,328,21,"production",252,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245857,340,21,"production",211,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245871,354,21,"production",84,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245877,360,21,"production",47,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245882,365,21,"production",205,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245894,377,21,"production",59,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245909,392,21,"production",65,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245920,403,21,"production",409,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245935,418,21,"production",422,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245937,420,21,"production",311,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245941,424,21,"production",481,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245956,439,21,"production",289,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245957,440,21,"production",246,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245970,453,21,"production",3,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245998,481,21,"production",20,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246031,514,21,"production",218,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246034,517,21,"production",185,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246057,540,21,"production",192,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246069,552,21,"production",232,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246091,574,21,"production",104,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246120,603,21,"production",537,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246123,606,21,"production",112,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246199,682,21,"production",20,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246200,683,21,"production",143,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246201,684,21,"production",89,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246202,685,21,"production",546,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246207,690,21,"production",98,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246244,727,21,"production",71,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246245,728,21,"production",525,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246246,729,21,"production",147,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246248,731,21,"production",79,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246268,751,21,"production",289,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246285,768,21,"production",158,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246286,769,21,"production",394,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246287,770,21,"production",285,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246288,771,21,"production",211,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246433,916,21,"production",42,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246434,917,21,"production",193,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246436,919,21,"production",232,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246446,929,21,"production",69,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246448,931,21,"production",310,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246452,935,21,"production",415,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246454,937,21,"production",164,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246455,938,21,"production",217,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246458,941,21,"production",485,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246464,947,21,"production",471,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246486,969,21,"production",36,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246487,970,21,"production",154,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246488,971,21,"production",117,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246514,997,21,"production",95,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246577,1060,21,"production",232,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246578,1061,21,"production",249,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246581,1064,21,"production",430,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246582,1065,21,"production",599,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246608,1091,21,"production",53,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246609,1092,21,"production",78,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246610,1093,21,"production",310,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246611,1094,21,"production",203,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246649,1132,21,"production",237,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246650,1133,21,"production",110,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246704,1187,21,"production",182,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246705,1188,21,"production",6,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246708,1191,21,"production",432,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246717,1200,21,"production",426,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246722,1205,21,"production",75,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246782,1265,21,"production",93,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246823,1306,21,"production",96,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246825,1308,21,"production",140,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246852,1335,21,"production",452,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246879,1362,21,"production",130,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246912,1395,21,"production",72,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246922,1405,21,"production",188,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246923,1406,21,"production",170,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",246924,1407,21,"production",98,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",247283,1716,21,"production",8,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",248224,2203,21,"production",117,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252869,84461,21,"production",25,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252873,84465,21,"production",452,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252882,84474,21,"production",60,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252886,84478,21,"production",0,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252887,84479,21,"production",49,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",252910,84502,21,"production",45,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253008,84600,21,"production",39,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253058,84650,21,"production",11,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253130,84722,21,"production",165,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253164,84756,21,"production",16,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253175,84767,21,"production",35,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253199,84791,21,"production",60,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253200,84792,21,"production",112,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253213,84805,21,"production",19,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253215,84807,21,"production",44,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253219,84811,21,"production",20,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253230,84822,21,"production",75,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253239,84831,21,"production",14,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253278,84870,21,"production",80,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253284,84876,21,"production",25,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253303,84895,21,"production",20,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253319,84911,21,"production",118,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253323,84915,21,"production",34,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253324,84916,21,"production",78,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253325,84917,21,"production",19,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253332,84924,21,"production",137,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253365,84957,21,"production",354,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253376,84968,21,"production",173,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253402,84994,21,"production",577,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253451,85043,21,"production",310,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253486,85078,21,"production",117,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253508,85100,21,"production",117,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253525,85117,21,"production",111,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253531,85123,21,"production",498,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253534,85126,21,"production",303,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253540,85132,21,"production",66,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253544,85136,21,"production",445,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253552,85144,21,"production",36,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253576,85168,21,"production",38,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253594,85186,21,"production",235,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253602,85194,21,"production",454,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253618,85210,21,"production",203,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253619,85211,21,"production",208,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253713,85305,21,"production",622,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253860,85452,21,"production",131,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253864,85456,21,"production",62,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253876,85468,21,"production",315,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253902,85494,21,"production",256,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",253934,85526,21,"production",93,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254003,85595,21,"production",401,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254014,85606,21,"production",168,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254034,85626,21,"production",275,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254055,85647,21,"production",384,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254060,85652,21,"production",402,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254069,85661,21,"production",60,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254186,85778,21,"production",140,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254208,85800,21,"production",433,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254220,85812,21,"production",116,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254223,85815,21,"production",69,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254224,85816,21,"production",106,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254503,86095,21,"production",242,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254505,86097,21,"production",124,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254573,86165,21,"production",369,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254594,86186,21,"production",288,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254600,86192,21,"production",66,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254606,86198,21,"production",91,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254609,86201,21,"production",81,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254611,86203,21,"production",393,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254613,86205,21,"production",182,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254618,86210,21,"production",375,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254620,86212,21,"production",86,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254626,86218,21,"production",411,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254643,86235,21,"production",96,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254646,86238,21,"production",587,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254648,86240,21,"production",14,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254657,86249,21,"production",360,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254662,86254,21,"production",353,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254706,86298,21,"production",162,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254707,86299,21,"production",402,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254728,86320,21,"production",161,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254747,86339,21,"production",455,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254812,86404,21,"production",121,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254813,86405,21,"production",137,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254874,86466,21,"production",302,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254887,86479,21,"production",132,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254893,86485,21,"production",175,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254898,86490,21,"production",112,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",254987,86579,21,"production",315,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",255013,86605,21,"production",290,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245519,2,22,"production",369,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245542,25,22,"production",208,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245563,46,22,"production",323,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245590,73,22,"production",264,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245601,84,22,"production",362,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245615,98,22,"production",183,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245630,113,22,"production",272,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245637,120,22,"production",21,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245643,126,22,"production",18,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245645,128,22,"production",3,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245684,167,22,"production",28,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245693,176,22,"production",86,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245695,178,22,"production",160,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245711,194,22,"production",44,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245718,201,22,"production",49,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245755,238,22,"production",554,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245767,250,22,"production",425,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245768,251,22,"production",179,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245774,257,22,"production",76,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245791,274,22,"production",169,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245814,297,22,"production",312,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245829,312,22,"production",302,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245834,317,22,"production",317,3625,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WS","WS",245859,342,22,"production",483,3625,TRUE,TRUE,TRUE,TRUE
